Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Ex_real,Ey_real,Ez_real,Ex_imag,Ey_imag,Ez_imag
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-1.7e-05,-0.09762310382852223,0.09491060590681887,0.0001748622075942477,-0.00016299398794807996,-0.0004661727398600575,0.0003124901871284363
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-1.6000000000000003e-05,-0.09759023715598587,0.09488164758371886,0.00016572826120166508,-0.00015826666827626175,-0.00045985451539213185,0.0003112536434304854
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-1.5000000000000002e-05,-0.09755953946289635,0.094854245227839,0.00015752650090021544,-0.00015386857099978834,-0.00045254354323883404,0.0003090509378945751
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-1.4000000000000001e-05,-0.09753101074925355,0.09482839883917915,0.00015025692668989852,-0.00014979969611865945,-0.0004442398234001636,0.0003058820705207052
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-1.3000000000000001e-05,-0.09750465101505758,0.09480410841773941,0.0001439195385707145,-0.0001460600436328753,-0.0004349433558761211,0.0003017470413088758
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-1.2000000000000002e-05,-0.09748046026030835,0.09478137396351967,0.00013851433654266354,-0.00014264961354243583,-0.00042465414066670615,0.0002966458502590869
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-1.1000000000000001e-05,-0.09745843848500602,0.09476019547652009,0.00013404132060574543,-0.00013956840584734113,-0.0004133721777719191,0.00029057849737133866
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-1.0000000000000003e-05,-0.09743858568915031,0.09474057295674045,0.00013050049075996,-0.0001368164205475909,-0.00040109746719175934,0.0002835449826456305
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-9.000000000000002e-06,-0.09742090187274154,0.09472250640418098,0.00012789184700530762,-0.0001343936576431855,-0.0003878300089262275,0.0002755453060819632
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-8.000000000000001e-06,-0.09740538703577942,0.09470599581884147,0.00012621538934178797,-0.00013230011713412463,-0.0003735698029753231,0.000266579467680336
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-7.000000000000001e-06,-0.09739204117826412,0.09469104120072207,0.00012547111776940137,-0.00013053579902040858,-0.0003583168493390465,0.0002566474674407495
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-6.0000000000000035e-06,-0.09738086430019564,0.09467764254982272,0.00012565903228814758,-0.00012910070330203713,-0.00034207114801739755,0.0002457493053632035
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-5.000000000000003e-06,-0.09737185640157398,0.09466579986614349,0.00012677913289802664,-0.00012799482997901033,-0.0003248326990103764,0.00023388498144769803
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-4.000000000000002e-06,-0.09736501748239902,0.09465551314968428,0.00012883141959903866,-0.00012721817905132828,-0.0003066015023179827,0.000221054495694233
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-3.0000000000000018e-06,-0.09736034754267088,0.0946467824004451,0.0001318158923911835,-0.00012677075051899088,-0.0002873775579402167,0.0002072578481028083
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-2.000000000000001e-06,-0.09735784658238955,0.094639607618426,0.00013573255127446123,-0.00012665254438199813,-0.0002671608658770784,0.0001924950386734242
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-1.0000000000000006e-06,-0.09735751460155499,0.094633988803627,0.0001405813962488718,-0.00012686356064035004,-0.0002459514261285677,0.00017676606740608052
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,-3.3881317890172014e-21,-0.09735935160016718,0.09462992595604801,0.00014636242731441533,-0.00012740379929404664,-0.00022374923869468487,0.00016007093430077743
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,9.999999999999972e-07,-0.09736335757822617,0.09462741907568908,0.0001530756444710917,-0.00012827326034308786,-0.00020055430357542953,0.00014240963935751476
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.999999999999998e-06,-0.09736953253573198,0.09462646816255026,0.00016072104771890094,-0.00012947194378747383,-0.00017636662077080196,0.00012378218257629264
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,2.9999999999999984e-06,-0.09737787647268455,0.0946270732166315,0.00016929863705784305,-0.00013099984962720442,-0.00015118619028080195,0.0001041885639571109
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,3.999999999999999e-06,-0.09738838938908388,0.09462923423793275,0.0001788084124879181,-0.00013285697786227972,-0.00012501301210542955,8.362878349996961e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,4.999999999999996e-06,-0.09740107128493006,0.09463295122645411,0.00018925037400912596,-0.00013504332849269968,-9.784708624468505e-05,6.210284120486897e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,6e-06,-0.097415922160223,0.09463822418219553,0.00020062452162146683,-0.00013755890151846432,-6.968841269856791e-05,3.96107370718086e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,6.999999999999997e-06,-0.09743294201496265,0.09464505310515696,0.00021293085532494041,-0.0001404036969395736,-4.053699146707863e-05,1.6152471100788883e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,7.999999999999995e-06,-0.09745213084914917,0.09465343799533849,0.0002261693751195469,-0.00014357771475602757,-1.0392822550217105e-05,-8.27195670819034e-06
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,8.999999999999999e-06,-0.09747348866278241,0.09466337885274004,0.0002403400810052864,-0.0001470809549678262,2.0744094052017032e-05,-3.366254635512926e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,9.999999999999996e-06,-0.09749701545586247,0.0946748756773617,0.00025544297298215864,-0.00015091341757496953,5.287375833962323e-05,-6.00192978400275e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.1e-05,-0.09752271122838932,0.0946879284692034,0.0002714780510501639,-0.0001550751025774575,8.599617031260202e-05,-8.734221116288548e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.1999999999999997e-05,-0.09755057598036292,0.09470253722826515,0.0002884453152093019,-0.00015956600997529014,0.0001201113299709529,-0.0001156312863237027
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.2999999999999994e-05,-0.0975540077256725,0.09469345201437769,0.00026242320434749733,-0.00014287795658614785,0.00014746618483020853,-0.0001297589786528926
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.3999999999999998e-05,-0.09755420016636208,0.09468157324427255,0.00023088607050561987,-0.00012329171187093845,0.00017203303626584166,-0.0001411662212081652
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.4999999999999995e-05,-0.0975548407384909,0.09467045312935711,0.00020008736376461055,-0.00010386488431152974,0.0001947398017211091,-0.00015190923227062985
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.6e-05,-0.09755592944205907,0.09466009166963149,0.00017002708412446895,-8.459747390792135e-05,0.00021558648119601135,-0.00016198801184028687
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.6999999999999996e-05,-0.09755746627706652,0.09465048886509556,0.00014070523158519552,-6.548948066011366e-05,0.00023457307469054795,-0.00017140255991713598
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.7999999999999994e-05,-0.0975594512435132,0.09464164471574933,0.00011212180614678994,-4.65409045681064e-05,0.00025169958220471904,-0.0001801528765011772
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.8999999999999998e-05,-0.09756188434139917,0.09463355922159285,8.427680780925208e-05,-2.7751745631899498e-05,0.0002669660037385248,-0.00018823896159241078
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,1.9999999999999995e-05,-0.09756476557072441,0.09462623238262606,5.7170236572582375e-05,-9.122003851493277e-06,0.0002803723392919648,-0.00019566081519083636
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,2.1e-05,-0.09756809493148895,0.09461966419884905,3.080209243678039e-05,9.348320773112598e-06,0.0002919185888650395,-0.00020241843729645425
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,2.1999999999999996e-05,-0.09757187242369274,0.0946138546702617,5.172375401846528e-06,2.7659228241917832e-05,0.0003016047524577486,-0.00020851182790926427
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,2.3e-05,-0.09757609804733584,0.09460880379686414,-1.9718914532219658e-05,4.5810718554922754e-05,0.00030943083007009233,-0.00021394098702926648
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,2.3999999999999997e-05,-0.0975807718024182,0.09460451157865628,-4.38717773654177e-05,6.380279171212699e-05,0.00031539682170207044,-0.00021870591465646087
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0008999999999999998,2.4999999999999994e-05,-0.09758589368893963,0.09460097801563795,-6.728621309774792e-05,8.163544771353083e-05,0.0003195027273536827,-0.00022280661079084708
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-2.5e-05,-0.13455974134274956,-0.0025361860202873883,0.00014467581815526444,-1.7741903826933067e-05,-0.0008478315125412432,-4.5809690566801586e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-2.4e-05,-0.1345132835723319,-0.0025080613490233526,9.408861641805734e-05,-1.8056940176632495e-05,-0.0009005723749650719,-5.956990052171763e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-2.3e-05,-0.13447253300008297,-0.002480548643824354,4.638287575194219e-05,-1.869217137106145e-05,-0.0009454093728606327,-7.251516855504616e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-2.2e-05,-0.13443748962600052,-0.002453647904689879,1.5585961569370224e-06,-1.964759741022052e-05,-0.0009823425062278988,-8.46454946667816e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-2.1000000000000002e-05,-0.13440815345008442,-0.0024273591316199047,-4.038422236695788e-05,-2.0923218294109747e-05,-0.001011371775066869,-9.596087885692381e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-2e-05,-0.13438452447233473,-0.002401682324614436,-7.94455798197427e-05,-2.251903402272912e-05,-0.0010324971793775454,-0.000106461321125473
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.9e-05,-0.13436660269275139,-0.002376617483673479,-0.00011562547620141773,-2.4435044596078643e-05,-0.0010457187191599258,-0.00011614682147242899
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.8e-05,-0.13435438811133446,-0.002352164608797022,-0.00014892391151198297,-2.6671250014158335e-05,-0.0010510363944140116,-0.000125017379897792
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.7e-05,-0.13434788072808396,-0.0023283236999850805,-0.00017934088575143823,-2.922765027696819e-05,-0.0010484502051398032,-0.00013307299640156193
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.6000000000000003e-05,-0.13434708054299985,-0.0023050947572376447,-0.00020687639891978315,-3.210424538450816e-05,-0.001037960151337299,-0.0001403136709837386
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.5000000000000002e-05,-0.13435198755608205,-0.002282477780554706,-0.00023153045101701825,-3.5301035336778296e-05,-0.0010195662330064997,-0.00014673940364432224
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.4000000000000001e-05,-0.13436260176733064,-0.002260472769936287,-0.00025330304204314335,-3.881802013377855e-05,-0.0009932684501474055,-0.0001523501943833127
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.3000000000000001e-05,-0.1343789231767457,-0.002239079725382372,-0.00027219417199815873,-4.265519977550902e-05,-0.0009590668027600164,-0.00015714604320071017
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.2000000000000002e-05,-0.13440095178432704,-0.0022182986468929676,-0.0002882038408820637,-4.681257426196956e-05,-0.0009169612908443321,-0.0001611269500965144
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.1000000000000001e-05,-0.13442868759007484,-0.0021981295344680606,-0.0003013320486948591,-5.129014359316033e-05,-0.0008669519144003528,-0.00016429291507072562
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.0000000000000003e-05,-0.134462130593989,-0.0021785723881076694,-0.00031157879543654434,-5.608790776908121e-05,-0.0008090386734280789,-0.00016664393812334372
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-9.000000000000002e-06,-0.13450128079606954,-0.0021596272078117785,-0.00031894408110711965,-6.120586678973224e-05,-0.0007432215679275099,-0.00016818001925436864
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-8.000000000000001e-06,-0.13454613819631644,-0.0021412939935804023,-0.00032342790570658497,-6.664402065511342e-05,-0.0006695005978986455,-0.00016890115846380051
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-7.000000000000001e-06,-0.13459670279472977,-0.002123572745413533,-0.00032503026923494025,-7.240236936522471e-05,-0.0005878757633414866,-0.00016880735575163923
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-6.0000000000000035e-06,-0.13465297459130954,-0.002106463463311172,-0.0003237511716921857,-7.848091292006622e-05,-0.0004983470642560327,-0.00016789861111788499
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-5.000000000000003e-06,-0.13471495358605556,-0.0020899661472733133,-0.0003195906130783211,-8.487965131963784e-05,-0.0004009145006422832,-0.00016617492456253745
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-4.000000000000002e-06,-0.1347826397789681,-0.002074080797299963,-0.00031254859339334656,-9.159858456393968e-05,-0.00029557807250023895,-0.00016363629608559692
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-3.0000000000000018e-06,-0.1348560331700469,-0.0020588074133911197,-0.00030262511263726193,-9.863771265297159e-05,-0.00018233777982989974,-0.00016028272568706318
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-2.000000000000001e-06,-0.1349351337592922,-0.0020441459955467863,-0.00028982017081006747,-0.0001059970355867337,-6.119362263126552e-05,-0.00015611421336693643
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-1.0000000000000006e-06,-0.13501994154670377,-0.0020300965437669584,-0.0002741337679117628,-0.00011367655336522589,6.78543990956637e-05,-0.00015113075912521643
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,-3.3881317890172014e-21,-0.1350421359116463,-0.0020331598443730278,-0.0003078408871602989,-0.0001270301540235517,0.000172883452901532,-0.00013268511707950354
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,9.999999999999972e-07,-0.13502425746422797,-0.0020405138762276944,-0.00035622209368135305,-0.0001370315144418209,0.00025984643053505096,-0.00010976700572168109
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.999999999999998e-06,-0.13496760971562938,-0.0020341359771945855,-0.00037504898686586047,-0.00012604823394614343,0.0003257761959454885,-9.239737083900046e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,2.9999999999999984e-06,-0.13491733137085465,-0.002028393614499707,-0.00039340839007826357,-0.00011588215880288619,0.0003882527717371402,-7.567676331963626e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,3.999999999999999e-06,-0.1348734224299039,-0.002023286788143061,-0.00041130030331856246,-0.00010653328901204931,0.0004472761579100063,-5.960518316358844e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,4.999999999999996e-06,-0.13483588289277698,-0.0020188154981246424,-0.0004287247265867567,-9.800162457363263e-05,0.0005028463544640862,-4.418263037085701e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,6e-06,-0.13480471275947398,-0.0020149797444444567,-0.0004456816598828467,-9.028716548763618e-05,0.0005549633613993808,-2.9409104941441854e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,6.999999999999997e-06,-0.13477991202999487,-0.0020117795271025014,-0.0004621711032068324,-8.338991175406005e-05,0.0006036271787158894,-1.528460687534317e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,7.999999999999995e-06,-0.1347614807043396,-0.002009214846098776,-0.0004781930565587135,-7.730986337290412e-05,0.0006488378064136121,-1.809136172560833e-06
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,8.999999999999999e-06,-0.1347494187825083,-0.0020072857014332823,-0.0004937475199384905,-7.204702034416844e-05,0.0006905952444925495,1.1017307166905182e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,9.999999999999996e-06,-0.13474372626450082,-0.002005992093106018,-0.0005088344933461628,-6.760138266785302e-05,0.0007288994929527006,2.3194723143054805e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.1e-05,-0.13474440315031733,-0.002005334021116985,-0.0005234539767817311,-6.397295034395788e-05,0.0007637505517940664,3.472311175588807e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.1999999999999997e-05,-0.1347514494399576,-0.0020053114854661825,-0.0005376059702451948,-6.116172337248297e-05,0.0007951484210166461,4.5602473005404926e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.2999999999999994e-05,-0.1347648651334219,-0.0020059244861536105,-0.0005512904737365541,-5.916770175342833e-05,0.0008230931006204399,5.583280689160541e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.3999999999999998e-05,-0.13478465023070998,-0.00200717302317927,-0.0005645074872558092,-5.799088548679393e-05,0.0008475845906054485,6.54141134144896e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.4999999999999995e-05,-0.13481080473182205,-0.00200905709654316,-0.0005772570108029598,-5.7631274572579806e-05,0.0008686228909716712,7.434639257405738e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.6e-05,-0.1348433286367579,-0.0020115767062452794,-0.0005895390443780059,-5.80888690107859e-05,0.0008862080017191077,8.262964437030879e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.6999999999999996e-05,-0.1348822219455178,-0.0020147318522856315,-0.000601353587980948,-5.936366880141231e-05,0.0009003399228477591,9.026386880324385e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.7999999999999994e-05,-0.13492748465810145,-0.0020185225346642127,-0.0006127006416117854,-6.14556739444589e-05,0.0009110186543576244,9.724906587286249e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.8999999999999998e-05,-0.13497911677450902,-0.002022948753381025,-0.0006235802052705186,-6.436488443992578e-05,0.0009182441962487038,0.00010358523557916481
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,1.9999999999999995e-05,-0.13503711829474052,-0.0020280105084360673,-0.0006339922789571471,-6.80913002878129e-05,0.0009220165485209974,0.00010927237792215072
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,2.1e-05,-0.135096651679792,-0.0020351615082170567,-0.0006393584693381099,-7.199538578087413e-05,0.0009179552735648471,0.00011388162606921688
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,2.1999999999999996e-05,-0.13515978964077283,-0.0020436230976814598,-0.0006418185479869414,-7.630194763841767e-05,0.0009085288376274657,0.00011749537420120579
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,2.3e-05,-0.1352288773062915,-0.0020526594322699443,-0.000643627590254061,-8.13111881882129e-05,0.0008959789509712406,0.00012030128046226813
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,2.3999999999999997e-05,-0.13530391467634792,-0.002062270511982508,-0.0006447855961394691,-8.702310743025973e-05,0.0008803056135961723,0.00012229934485240385
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.001,2.4999999999999994e-05,-0.1353849017509391,-0.0020724563368191224,-0.0006452925656431508,-9.343770536455745e-05,0.0008615088255022376,0.00012348956737161042
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-2.5e-05,-0.10248087119680677,-0.09475742581998095,8.864777665395972e-05,-2.00874100965636e-05,1.172216607185326e-05,5.438578257181363e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-2.4e-05,-0.10254440941192411,-0.09478934760143676,4.548923164306554e-05,-6.20964749199478e-05,5.472407220266586e-05,9.829306438147684e-05
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-2.3e-05,-0.1026085134281006,-0.0948224138031282,4.350022933803454e-06,-0.0001022659754607947,9.570826089445843e-05,0.00014029914153387428
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-2.2e-05,-0.10267318324533405,-0.0948566244250531,-3.476984947382048e-05,-0.00014059591171909828,0.00013467473214722145,0.0001804040140289988
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-2.1000000000000002e-05,-0.10273841886362442,-0.09489197946721148,-7.187038557980601e-05,-0.00017708628369485856,0.00017162348596095505,0.00021860768186685045
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-2e-05,-0.10280422028297181,-0.09492847892960338,-0.00010695158538415349,-0.00021173709138807585,0.00020655452233565952,0.00025491014504742943
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.9e-05,-0.1028705875033761,-0.09496612281222873,-0.0001400134488868626,-0.0002445483347987498,0.00023946784127133443,0.0002893114035707354
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.8e-05,-0.1029375205248374,-0.0950049111150876,-0.00017105597608793328,-0.0002755200139268803,0.0002703634427679798,0.00032181145743676845
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.7e-05,-0.10300501934735566,-0.09504484383817993,-0.0002000791669873655,-0.0003046521287724675,0.0002992413268255958,0.0003524103066455284
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.6000000000000003e-05,-0.10307308397093085,-0.09508592098150576,-0.0002270830215851594,-0.00033194467933551127,0.00032610149344418214,0.0003811079511970155
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.5000000000000002e-05,-0.10314171439556304,-0.09512814254506508,-0.00025206753988131513,-0.0003573976656160121,0.0003509439426237393,0.00040790439109122993
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.4000000000000001e-05,-0.10321091062125222,-0.09517150852885796,-0.00027503272187583263,-0.0003810110876139697,0.0003737686743642672,0.00043279962632817166
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.3000000000000001e-05,-0.10328067264799833,-0.09521601893288427,-0.0002959785675687116,-0.00040278494532938367,0.0003945756886657653,0.00045579365690783994
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.2000000000000002e-05,-0.10335100047580136,-0.09526167375714403,-0.0003149050769599522,-0.00042271923876225444,0.00041336498552823394,0.00047688648283023547
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.1000000000000001e-05,-0.10342189410466145,-0.09530847300163738,-0.00033181225004955464,-0.00044081396791258214,0.00043013656495167335,0.0004960781040953583
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-1.0000000000000003e-05,-0.10349335353457846,-0.09535641666636416,-0.00034670008683751865,-0.00045706913278036624,0.0004448904269360833,0.0005133685207032081
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-9.000000000000002e-06,-0.1035653787655524,-0.09540550475132438,-0.0003595685873238444,-0.00047148473336560716,0.00045762657148146375,0.000528757732653785
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-8.000000000000001e-06,-0.10363796979758332,-0.09545573725651814,-0.0003704177515085317,-0.0004840607696683049,0.00046834499858781475,0.000542245739947089
500GHz,1,90.0,45.0,1.51043355254623e-11,6.636046824471356e-10,0.0,0.0011000000000000003,-7.000000000000001e-06,-0.10371112663067124,-0.09550711418194541,-0.0003792475793915808,-0.0004947972416884593,0.00047704570825513645,0.0005538325425831202
